Driver_ID,Age,Gender,City,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,target,has_quartery_rating_increased,has_Income_increased,length_of_stay,doj_year,doj_month,doj_quater
56,35.0,1.0,C19,2,80223,1,1,838040,3,0,1,0,892,2018,7,3
56,35.0,1.0,C19,2,80223,1,1,504690,2,0,1,0,892,2018,7,3
56,35.0,1.0,C19,2,80223,1,1,300960,2,0,1,0,892,2018,7,3
56,36.0,1.0,C19,2,80223,1,1,0,2,0,1,0,892,2018,7,3
56,36.0,1.0,C19,2,80223,1,1,1490080,4,0,1,0,892,2018,7,3
56,36.0,1.0,C19,2,80223,1,1,257330,4,0,1,0,892,2018,7,3
56,36.0,1.0,C19,2,80223,1,1,458720,4,0,1,0,892,2018,7,3
57,36.0,1.0,C1,1,84318,1,2,414260,3,0,1,0,1251,2017,7,3
57,36.0,1.0,C1,1,84318,1,2,1322870,3,0,1,0,1251,2017,7,3
57,36.0,1.0,C1,1,84318,1,2,1000380,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,676920,2,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,-157620,2,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,150350,2,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,250000,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,719670,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,573350,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,419100,4,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,741970,4,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,7612390,4,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,3636360,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,350670,3,0,1,0,1251,2017,7,3
57,37.0,1.0,C1,1,84318,1,2,983560,3,0,1,0,1251,2017,7,3
57,38.0,1.0,C1,1,84318,1,2,1001040,4,0,1,0,1251,2017,7,3
57,38.0,1.0,C1,1,84318,1,2,500000,4,0,1,0,1251,2017,7,3
57,38.0,1.0,C1,1,84318,1,2,2596040,4,0,1,0,1251,2017,7,3
57,38.0,1.0,C1,1,84318,1,2,0,1,1,1,0,1091,2017,7,3
58,41.0,0.0,C4,0,57987,2,2,0,1,1,0,0,102,2018,10,4
59,35.0,1.0,C18,1,31644,1,1,0,1,0,0,0,722,2019,1,1
59,35.0,1.0,C18,1,31644,1,1,134660,1,0,0,0,722,2019,1,1
59,35.0,1.0,C18,1,31644,1,1,0,1,1,0,0,81,2019,1,1
60,46.0,1.0,C20,0,82126,1,3,913700,4,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,1435000,4,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,7799990,4,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,999000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,250000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,500000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,750000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,2000000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,250000,3,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,2749900,4,0,1,1,1563,2016,9,3
60,46.0,1.0,C20,0,82126,1,3,500000,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,999800,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,2099900,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,5623520,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,7195460,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,246000,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,2669370,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,82126,1,3,499900,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,89592,1,4,2887190,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,89592,1,4,2791550,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,89592,1,4,1394550,4,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,89592,1,4,1153070,2,0,1,1,1563,2016,9,3
60,47.0,1.0,C20,0,89592,1,4,1767620,2,0,1,1,1563,2016,9,3
60,48.0,1.0,C20,0,89592,1,4,1750000,2,0,1,1,1563,2016,9,3
61,32.0,0.0,C11,2,19818,1,1,0,1,0,0,0,969,2018,5,2
61,32.0,0.0,C11,2,19818,1,1,-439300,1,0,0,0,969,2018,5,2
61,32.0,0.0,C11,2,19818,1,1,0,1,1,0,0,317,2018,5,2
62,27.0,0.0,C9,2,62376,1,1,0,1,0,0,0,30,2020,11,4
63,26.0,0.0,C6,0,93931,1,3,293250,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,389680,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,465950,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,50000,2,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,366420,2,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,260000,2,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,383810,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,151500,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,152630,1,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,338940,2,0,1,0,1703,2016,4,2
63,26.0,0.0,C6,0,93931,1,3,200000,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,445760,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,1054160,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,2330040,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,666220,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,567120,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,404740,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,153700,2,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,1114340,3,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,399890,3,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,456330,3,0,1,0,1703,2016,4,2
63,27.0,0.0,C6,0,93931,1,3,900190,2,0,1,0,1703,2016,4,2
63,,0.0,C6,0,93931,1,3,425080,2,0,1,0,1703,2016,4,2
63,28.0,0.0,C6,0,93931,1,3,323370,2,0,1,0,1703,2016,4,2
64,33.0,0.0,C27,2,66502,2,2,0,1,0,0,0,332,2020,1,1
64,33.0,0.0,C27,2,66502,2,2,193940,1,0,0,0,332,2020,1,1
64,33.0,0.0,C27,2,66502,2,2,0,1,0,0,0,332,2020,1,1
64,33.0,0.0,C27,2,66502,2,2,0,1,0,0,0,332,2020,1,1
64,33.0,0.0,C27,2,66502,2,2,0,1,1,0,0,140,2020,1,1
65,28.0,1.0,C7,1,69539,2,2,0,2,0,1,0,881,2018,7,3
65,28.0,1.0,C7,1,69539,2,2,1214440,2,0,1,0,881,2018,7,3
65,28.0,1.0,C7,1,69539,2,2,1183230,2,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,187650,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,382150,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,607640,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,120030,2,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,214800,2,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,968480,2,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,966960,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,968580,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,618680,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,579560,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,1553740,3,0,1,0,881,2018,7,3
65,29.0,1.0,C7,1,69539,2,2,1417930,3,0,1,0,881,2018,7,3
65,30.0,1.0,C7,1,69539,2,2,520630,2,0,1,0,881,2018,7,3
65,30.0,1.0,C7,1,69539,2,2,214080,2,0,1,0,881,2018,7,3
65,30.0,1.0,C7,1,69539,2,2,0,2,1,1,0,686,2018,7,3
66,27.0,1.0,C4,2,104286,3,3,0,1,0,0,0,342,2020,1,1
66,27.0,1.0,C4,2,104286,3,3,0,1,0,0,0,342,2020,1,1
67,39.0,0.0,C28,2,65982,1,2,0,2,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,217090,2,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,1547380,2,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,0,3,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,104040,3,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,746440,3,0,1,0,724,2019,1,1
67,39.0,0.0,C28,2,65982,1,2,594170,2,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,293770,2,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,100000,2,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,0,1,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,394520,1,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,125040,1,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,764900,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,0,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,2620440,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,882130,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,594970,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,527970,3,0,1,0,724,2019,1,1
67,40.0,0.0,C28,2,65982,1,2,772700,3,0,1,0,724,2019,1,1
67,41.0,0.0,C28,2,65982,1,2,302460,3,0,1,0,724,2019,1,1
67,41.0,0.0,C28,2,65982,1,2,697080,3,0,1,0,724,2019,1,1
67,41.0,0.0,C28,2,65982,1,2,407640,3,0,1,0,724,2019,1,1
67,41.0,0.0,C28,2,65982,1,2,0,3,0,1,0,724,2019,1,1
67,41.0,0.0,C28,2,65982,1,2,850760,3,0,1,0,724,2019,1,1
68,30.0,0.0,C29,0,79288,1,3,2026230,3,0,1,0,1898,2015,10,4
68,30.0,0.0,C29,0,79288,1,3,1456620,3,0,1,0,1898,2015,10,4
68,30.0,0.0,C29,0,79288,1,3,2491020,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,321370,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,609240,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,387140,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,407110,3,0,1,0,1898,2015,10,4
68,31.0,,C29,0,79288,1,3,544930,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,2418770,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,1166090,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,566930,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,916300,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,1201650,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,752270,3,0,1,0,1898,2015,10,4
68,31.0,0.0,C29,0,79288,1,3,3943140,3,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,868960,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,574820,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,703610,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,1315620,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,457720,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,1400020,4,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,957710,3,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,1283630,3,0,1,0,1898,2015,10,4
68,32.0,0.0,C29,0,79288,1,3,538920,3,0,1,0,1898,2015,10,4
69,31.0,1.0,C7,1,64604,2,2,0,1,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,0,1,0,1,0,410,2019,11,4
69,,1.0,C7,1,64604,2,2,1222220,3,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,450280,3,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,2083060,3,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,485640,2,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,201600,2,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,197280,2,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,0,1,0,1,0,410,2019,11,4
69,31.0,1.0,C7,1,64604,2,2,0,1,0,1,0,410,2019,11,4
69,32.0,1.0,C7,1,64604,2,2,0,1,1,1,0,303,2019,11,4
70,35.0,0.0,C20,1,19235,1,1,0,1,1,0,0,113,2018,10,4
71,43.0,0.0,C20,2,54103,3,3,188780,1,0,0,0,948,2018,5,2
71,43.0,0.0,C20,2,54103,3,3,0,1,1,0,0,266,2018,5,2
72,28.0,0.0,C14,2,42242,2,2,0,1,0,0,0,71,2020,10,4
72,28.0,0.0,C14,2,42242,2,2,0,1,0,0,0,71,2020,10,4
72,28.0,0.0,C14,2,42242,2,2,193580,1,0,0,0,71,2020,10,4
74,34.0,1.0,C5,2,59216,2,2,0,1,0,0,0,241,2020,5,2
74,34.0,1.0,C5,2,59216,2,2,241550,1,0,0,0,241,2020,5,2
74,34.0,1.0,C5,2,59216,2,2,289800,1,0,0,0,241,2020,5,2
74,35.0,1.0,C5,2,59216,2,2,60920,1,0,0,0,241,2020,5,2
74,35.0,1.0,C5,2,59216,2,2,0,1,0,0,0,241,2020,5,2
74,35.0,1.0,C5,2,59216,2,2,0,1,1,0,0,176,2020,5,2
75,25.0,1.0,C18,2,39884,2,2,0,2,0,0,0,160,2020,7,3
75,25.0,1.0,C18,2,39884,2,2,194890,2,0,0,0,160,2020,7,3
75,25.0,1.0,C18,2,39884,2,2,1168360,2,0,0,0,160,2020,7,3
75,25.0,1.0,C18,2,39884,2,2,601480,2,0,0,0,160,2020,7,3
75,25.0,1.0,C18,2,39884,2,2,401200,2,0,0,0,160,2020,7,3
75,25.0,1.0,C18,2,39884,2,2,0,2,1,0,0,145,2020,7,3
77,33.0,0.0,C3,2,63918,1,2,205550,2,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,393980,2,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,640550,2,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,0,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,465230,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,609170,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,354480,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,121000,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,1305150,3,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,2547970,4,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,465820,4,0,1,0,955,2018,5,2
77,33.0,0.0,C3,2,63918,1,2,315300,4,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,1094350,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,556690,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,3159380,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,255960,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,689970,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,946760,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,1319470,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,457760,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,746060,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,554480,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,0,3,0,1,0,955,2018,5,2
77,34.0,0.0,C3,2,63918,1,2,754840,3,0,1,0,955,2018,5,2
78,35.0,0.0,C21,0,105946,2,4,318700,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,-1629620,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,5010000,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,0,3,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,2050000,3,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,250000,3,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,353230,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,0,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,1453290,2,0,1,0,834,2018,9,3
78,35.0,0.0,C21,0,105946,2,4,1150950,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,788180,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,2669640,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,1572750,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,5590000,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,3400000,3,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,9000000,4,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,1159000,4,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,3324180,4,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,1256440,2,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,1293120,2,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,206040,2,0,1,0,834,2018,9,3
78,36.0,0.0,C21,0,105946,2,4,601770,2,0,1,0,834,2018,9,3
78,37.0,0.0,C21,0,105946,2,4,1046310,2,0,1,0,834,2018,9,3
78,37.0,0.0,C21,0,105946,2,4,2667530,2,0,1,0,834,2018,9,3
79,32.0,0.0,C14,1,114648,4,4,0,1,0,0,0,538,2019,7,3
79,32.0,0.0,C14,1,114648,4,4,0,1,1,0,0,31,2019,7,3
80,29.0,1.0,C7,0,56687,2,2,0,1,0,0,0,87,2020,10,4
80,29.0,1.0,C7,0,56687,2,2,0,1,0,0,0,87,2020,10,4
80,29.0,1.0,C7,0,56687,2,2,153300,1,0,0,0,87,2020,10,4
81,38.0,0.0,C9,2,77177,1,2,259940,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,750520,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,725300,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,569810,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,120080,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,145300,2,0,1,0,930,2018,6,2
81,38.0,0.0,C9,2,77177,1,2,176120,1,0,1,0,930,2018,6,2
81,39.0,0.0,C9,2,77177,1,2,145620,1,0,1,0,930,2018,6,2
81,39.0,0.0,C9,2,77177,1,2,240990,1,0,1,0,930,2018,6,2
81,39.0,0.0,C9,2,77177,1,2,0,1,1,1,0,479,2018,6,2
82,37.0,1.0,C24,1,89013,3,3,0,1,0,0,0,261,2020,4,2
82,37.0,1.0,C24,1,89013,3,3,0,1,0,0,0,261,2020,4,2
82,37.0,1.0,C24,1,89013,3,3,0,1,0,0,0,261,2020,4,2
82,37.0,1.0,C24,1,89013,3,3,0,1,0,0,0,261,2020,4,2
82,37.0,1.0,C24,1,89013,3,3,0,1,1,0,0,109,2020,4,2
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,750000,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,0,0,0,487,2019,8,3
83,34.0,0.0,C23,2,115159,3,3,0,1,1,0,0,283,2019,8,3
84,41.0,0.0,C16,0,25950,1,1,0,1,0,1,0,543,2019,7,3
84,41.0,0.0,C16,0,25950,1,1,0,1,0,1,0,543,2019,7,3
84,41.0,0.0,C16,0,25950,1,1,250000,1,0,1,0,543,2019,7,3
84,41.0,0.0,C16,0,25950,1,1,200000,4,0,1,0,543,2019,7,3
84,41.0,0.0,C16,0,25950,1,1,400350,4,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,3000000,4,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,1000000,3,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,2198000,3,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,0,3,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,402290,2,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,0,2,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,300000,2,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,0,2,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,1237380,2,0,1,0,543,2019,7,3
84,42.0,0.0,C16,0,25950,1,1,-300000,2,1,1,0,428,2019,7,3
85,24.0,0.0,C22,2,49509,1,1,0,1,0,0,0,91,2020,9,3
85,24.0,0.0,C22,2,49509,1,1,0,1,0,0,0,91,2020,9,3
85,25.0,0.0,C22,2,49509,1,1,0,1,0,0,0,91,2020,9,3
86,35.0,0.0,C2,2,49510,1,1,0,1,1,0,0,244,2018,5,2
87,36.0,0.0,C6,1,119341,3,3,0,1,0,1,0,485,2019,8,3
87,36.0,0.0,C6,1,119341,3,3,0,1,0,1,0,485,2019,8,3
87,36.0,0.0,C6,1,119341,3,3,300000,1,0,1,0,485,2019,8,3
87,36.0,0.0,C6,1,119341,3,3,0,1,0,1,0,485,2019,8,3
87,36.0,0.0,C6,1,119341,3,3,834720,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,11894240,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,7918580,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,145500,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,349320,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,1979060,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,1530800,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,1166680,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,4276720,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,1604070,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,2719440,4,0,1,0,485,2019,8,3
87,37.0,0.0,C6,1,119341,3,3,1310090,4,0,1,0,485,2019,8,3
88,45.0,1.0,C3,0,62298,2,2,824700,3,0,1,0,1087,2018,1,1
88,45.0,1.0,C3,0,62298,2,2,528840,3,0,1,0,1087,2018,1,1
88,45.0,1.0,C3,0,62298,2,2,1572150,3,0,1,0,1087,2018,1,1
88,45.0,1.0,C3,0,62298,2,2,0,1,0,1,0,1087,2018,1,1
88,45.0,1.0,C3,0,62298,2,2,323180,1,0,1,0,1087,2018,1,1
88,45.0,1.0,C3,0,62298,2,2,0,1,1,1,0,513,2018,1,1
89,27.0,0.0,C2,1,58977,2,2,0,1,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,1217260,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,310260,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,776130,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,315320,2,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,194320,2,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,193340,2,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,240880,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,0,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,2883920,3,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,0,1,0,1,0,578,2019,5,2
89,27.0,0.0,C2,1,58977,2,2,0,1,0,1,0,578,2019,5,2
89,28.0,0.0,C2,1,58977,2,2,0,1,0,1,0,578,2019,5,2
89,28.0,0.0,C2,1,58977,2,2,0,1,0,1,0,578,2019,5,2
89,28.0,0.0,C2,1,58977,2,2,0,1,1,1,0,426,2019,5,2
90,32.0,0.0,C22,0,29408,2,2,0,1,0,0,0,413,2019,11,4
90,32.0,0.0,C22,0,29408,2,2,0,1,0,0,0,413,2019,11,4
90,32.0,0.0,C22,0,29408,2,2,136160,1,0,0,0,413,2019,11,4
90,32.0,0.0,C22,0,29408,2,2,407480,1,0,0,0,413,2019,11,4
90,33.0,0.0,C22,0,29408,2,2,0,1,1,0,0,120,2019,11,4
91,31.0,0.0,C21,0,22731,2,2,0,1,0,0,0,513,2019,8,3
91,31.0,0.0,C21,0,22731,2,2,0,1,0,0,0,513,2019,8,3
91,31.0,0.0,C21,0,22731,2,2,0,1,0,0,0,513,2019,8,3
91,31.0,0.0,C21,0,22731,2,2,0,1,0,0,0,513,2019,8,3
91,31.0,0.0,C21,0,22731,2,2,200000,1,1,0,0,134,2019,8,3
